[189.8, 19.7, 208.0, 179.56, -0.29, -90.26]
[189.1, 19.3, 220.8, -179.6, 0.36, -90.26]
[189.8, 19.8, 230.5, -179.68, 0.31, -90.26]
[189.6, 19.7, 240.4, -179.82, 0.21, -90.26]
[190.4, 61.0, 192.7, -179.55, 0.55, -90.08]
[189.2, 59.7, 195.5, 179.23, -0.73, -90.08]
[189.3, 59.9, 210.0, -179.99, 0.12, -90.08]
[189.2, 59.8, 219.8, -179.93, 0.18, -90.08]
[190.1, 60.7, 230.4, -179.87, 0.24, -90.08]
[190.2, 60.8, 240.0, -179.99, 0.12, -90.08]
[190.6, 99.8, 192.3, -179.58, 0.67, -90.34]
[189.4, 98.2, 195.0, 179.22, -0.84, -90.34]
[190.0, 99.1, 210.0, 179.93, 0.05, -90.35]
[189.8, 98.7, 217.7, 179.55, -0.43, -90.35]
[190.7, 99.9, 232.6, -179.63, 0.6, -90.34]
[189.7, 98.7, 236.1, 179.28, -0.77, -90.34]
[209.9, -98.5, 191.0, -179.91, 0.0, -89.91]
[211.8, -98.9, 198.9, 180.0, 0.0, -90.0]
[210.1, -98.8, 212.3, -179.21, -0.04, -90.0]
[209.3, -101.1, 217.6, 179.47, 0.02, -90.61]
[210.5, -100.8, 232.7, -179.21, -0.04, -90.52]
[208.6, -100.7, 238.9, 179.73, 0.01, -90.52]
[210.3, -60.3, 193.9, -178.86, 0.15, -89.99]
[208.0, -60.6, 193.2, 178.34, -0.22, -89.99]
[209.2, -60.4, 211.1, -179.39, 0.08, -89.99]
[209.3, -60.4, 216.6, 178.95, -0.14, -89.99]
[209.5, -60.4, 234.2, -178.95, 0.14, -89.99]
[208.3, -60.5, 239.2, 179.65, -0.04, -89.99]
[210.5, -18.5, 192.1, -179.58, 0.14, -89.73]
[209.1, -19.3, 194.7, 178.92, -0.37, -89.82]
[210.1, -18.6, 208.9, 179.83, -0.05, -89.73]
[210.1, -18.9, 219.4, 180.0, 0.0, -89.82]
[210.0, -19.0, 228.4, 179.75, -0.08, -89.82]
[210.3, -18.9, 237.7, 179.5, -0.17, -89.82]
[210.5, 19.3, 192.1, -179.61, 0.21, -90.17]
[209.2, 18.6, 194.7, 179.01, -0.57, -90.17]
